customer_id,age,tenure_months,region,gender,plan_tier,num_products,primary_product,days_since_last_login,login_frequency_30d,feature_adoption_rate,product_changes_6m,mobile_app_user,monthly_spend_avg,monthly_spend_current,spend_trend,spend_volatility,num_txns_6m,sentiment_score,sentiment_trend,nps_score,complaint_count_6m,support_interactions_6m,escalated_support,contract_type,discount_applied,auto_renewal_enabled,referral_source,payment_failures_6m,churn
31065,43,63,EU,Male,Basic,1,InDesign,2,6,0.1674,5,0,28.79,27.76,0,0.1189,21,36.9,-1,26,0,0,0,monthly,0,0,Social,0,0
31066,40,11,US,Female,Basic,2,Illustrator,1,14,0.3622,1,1,93.45,96.99,0,0.3315,37,22.9,-1,62,1,2,0,annual,0,1,Organic,0,0
31067,43,84,US,Female,Basic,2,Photoshop,1,14,0.6693,0,1,100.94,99.92,0,0.1429,22,83.1,0,8,0,1,0,annual,0,1,Referral,0,0
31068,18,3,APAC,Female,Standard,1,InDesign,0,11,0.7589,1,1,350.5,324.72,0,0.2579,32,56.8,0,50,1,3,0,annual,0,1,Paid,0,0
31069,30,9,APAC,Female,Basic,1,After Effects,16,7,0.6304,1,1,243.02,284.28,1,0.3234,36,86.5,0,-9,1,1,0,annual,1,1,Organic,0,0
31070,63,120,LATAM,Male,Basic,4,Photoshop,2,11,0.3012,2,0,114.5,114.56,0,0.2667,27,74.8,-1,26,0,3,0,monthly,1,0,Paid,0,0
31071,25,76,APAC,Female,Basic,1,InDesign,3,13,0.0984,0,0,16.16,15.74,0,0.14,30,80.1,1,54,0,2,0,annual,0,0,Organic,0,0
31072,65,8,US,Male,Standard,2,Illustrator,6,12,0.0993,0,0,111.9,113.45,0,0.1905,30,79.4,-1,81,0,2,0,annual,1,1,Organic,1,0
31073,22,53,LATAM,Male,Basic,2,After Effects,2,10,0.2978,1,0,61.38,50.06,-1,0.1295,28,66.9,-1,-5,0,3,0,annual,0,1,Paid,0,0
31074,20,3,APAC,Male,Basic,1,After Effects,7,18,0.4099,1,1,164.5,192.08,1,0.1612,42,56.3,0,-43,2,4,0,annual,0,1,Referral,0,0
31075,28,6,US,Female,Standard,2,Premiere,15,6,0.5795,1,0,305.42,362.39,1,0.2233,33,77.0,0,44,1,1,0,annual,0,0,Social,0,0
31076,57,7,EU,Male,Basic,4,InDesign,2,7,0.4461,1,1,197.13,194.1,0,0.233,22,59.0,1,-74,2,2,0,annual,1,1,Organic,1,0
31077,34,1,APAC,Male,Standard,3,Photoshop,6,11,0.1504,1,1,129.46,168.39,1,0.5692,38,37.7,0,-28,1,4,0,annual,0,1,Paid,0,1
31078,46,23,US,Non-binary,Basic,1,Photoshop,3,10,0.2426,1,0,183.24,204.95,1,0.2612,23,64.6,0,30,0,3,0,annual,1,1,Paid,0,0
31079,43,17,LATAM,Male,Premium,4,Photoshop,5,10,0.3498,0,1,14.79,15.41,0,0.7294,27,68.2,0,40,0,2,0,annual,0,1,Social,0,0
31080,41,32,EU,Female,Premium,1,Premiere,10,8,0.4721,0,0,49.47,56.81,1,0.182,35,64.7,1,54,1,2,0,annual,0,1,Referral,0,0
31081,59,42,US,Female,Premium,4,Photoshop,3,22,0.1473,1,1,261.3,265.16,0,0.0966,31,72.5,1,42,1,0,0,monthly,0,1,Referral,0,0
31082,52,32,EU,Female,Standard,2,After Effects,6,8,0.2254,0,1,156.6,157.67,0,0.075,29,37.5,1,11,1,3,0,annual,0,1,Paid,1,0
31083,25,11,US,Male,Premium,1,Photoshop,3,10,0.3482,0,1,312.54,357.43,1,0.0901,23,57.9,1,57,0,1,0,annual,0,1,Organic,0,0
31084,38,3,US,Female,Standard,1,Photoshop,10,12,0.2423,1,1,98.53,112.3,1,0.1893,29,51.5,0,24,0,2,1,annual,0,1,Organic,0,1
31085,66,47,US,Female,Premium,4,After Effects,11,4,0.3934,1,1,141.51,159.8,1,0.1703,35,90.6,1,84,0,2,0,annual,1,1,Social,0,0
31086,46,13,EU,Male,Basic,1,Premiere,7,8,0.3265,1,0,252.15,297.95,1,0.3141,34,34.3,1,-82,1,4,1,annual,0,1,Organic,0,0
31087,20,10,US,Female,Standard,2,Photoshop,14,12,0.6777,0,1,214.18,208.36,0,0.2239,40,59.5,0,-18,3,1,0,annual,0,1,Organic,0,0
31088,21,42,APAC,Female,Standard,4,Illustrator,22,9,0.5284,1,1,210.76,214.15,0,0.0964,29,37.3,1,-67,2,1,0,annual,1,1,Paid,0,0
31089,54,20,APAC,Female,Basic,1,Premiere,9,11,0.278,2,1,161.85,144.96,-1,0.1519,31,90.7,1,-20,0,1,0,annual,1,0,Organic,0,0
31090,51,8,US,Female,Premium,2,Illustrator,3,9,0.2146,3,0,243.52,234.29,0,0.2828,24,76.0,0,9,1,1,0,annual,0,1,Referral,0,0
31091,29,52,APAC,Female,Standard,1,Illustrator,1,13,0.1591,1,1,91.77,92.45,0,0.3658,28,56.0,0,-100,0,1,1,monthly,1,1,Organic,0,1
31092,52,59,US,Male,Standard,4,Illustrator,6,6,0.3072,1,0,61.14,72.42,1,0.2117,25,68.9,0,-8,1,1,0,annual,0,1,Paid,0,0
31093,64,120,EU,Female,Standard,2,InDesign,1,13,0.0692,0,0,37.86,43.52,1,0.1795,39,65.9,1,71,0,3,0,annual,0,1,Paid,1,0
31094,62,22,US,Female,Standard,4,Premiere,4,11,0.1976,0,1,79.84,80.52,0,0.2912,26,50.3,-1,78,0,0,0,annual,1,1,Paid,0,0
31095,64,1,EU,Male,Standard,1,Premiere,1,12,0.5301,0,0,342.63,391.35,1,0.1299,34,77.8,1,71,0,3,0,monthly,1,1,Social,1,0
31096,49,26,LATAM,Female,Basic,1,Photoshop,1,16,0.1804,1,0,60.74,69.46,1,0.0822,39,44.1,0,4,1,2,0,annual,0,1,Paid,0,0
31097,39,1,US,Male,Standard,5,Premiere,3,16,0.3052,0,1,162.66,174.99,1,0.2436,23,83.0,1,13,0,0,0,annual,1,1,Paid,0,0
31098,36,106,APAC,Female,Standard,2,Photoshop,26,8,0.0737,1,0,56.78,55.14,0,0.3032,37,53.8,0,46,0,1,0,annual,0,1,Referral,0,0
31099,41,6,APAC,Male,Standard,2,Premiere,7,8,0.2166,0,0,103.77,118.9,1,0.1299,39,59.8,1,17,0,1,0,annual,0,1,Organic,0,0
31100,29,93,APAC,Female,Basic,3,Illustrator,3,9,0.1661,3,1,22.87,24.51,0,0.216,25,65.9,-1,37,1,2,0,monthly,0,1,Referral,0,0
31101,36,107,US,Male,Basic,2,After Effects,5,13,0.314,1,1,12.11,12.13,0,0.1777,35,64.8,-1,16,1,2,0,annual,0,1,Referral,0,0
31102,59,53,EU,Male,Standard,1,Photoshop,0,15,0.6293,1,0,235.74,211.54,-1,0.1743,37,81.3,-1,-66,0,2,1,annual,0,1,Organic,0,0
31103,19,3,US,Male,Standard,1,Illustrator,2,6,0.1639,2,1,31.77,28.45,0,0.4286,32,78.7,1,-44,1,2,0,annual,0,1,Referral,0,0
31104,20,29,EU,Male,Premium,1,Photoshop,1,9,0.3477,0,0,70.0,60.8,-1,0.1736,39,48.4,0,-20,1,2,0,annual,0,1,Paid,1,0
31105,53,15,LATAM,Male,Standard,1,Premiere,2,9,0.5739,1,0,15.29,13.1,-1,0.1566,33,83.1,-1,39,0,5,0,monthly,0,1,Social,0,0
31106,37,61,EU,Female,Standard,1,Illustrator,10,5,0.1508,1,1,59.05,58.77,0,0.1224,37,38.2,1,50,0,2,0,annual,0,1,Organic,2,0
31107,18,12,US,Male,Standard,3,Premiere,17,4,0.2249,0,0,109.45,121.05,1,0.366,30,61.9,0,-41,0,0,0,monthly,0,1,Organic,0,0
31108,41,21,EU,Male,Standard,3,Illustrator,6,11,0.1648,0,1,57.44,57.39,0,0.1193,21,54.5,1,-9,1,3,0,annual,0,1,Referral,0,0
31109,39,30,APAC,Male,Standard,1,Illustrator,0,15,0.5144,4,1,10.85,10.0,-1,0.1931,26,95.1,-1,-94,0,2,0,annual,0,1,Organic,0,0
31110,35,1,US,Female,Standard,1,Illustrator,0,13,0.183,1,0,250.54,236.81,0,0.3626,32,72.4,1,85,0,3,0,annual,0,1,Paid,0,0
31111,51,33,US,Male,Basic,3,Photoshop,0,12,0.1032,2,0,346.23,399.73,1,0.215,29,56.5,1,2,1,4,0,monthly,0,1,Organic,0,0
31112,23,15,US,Female,Standard,2,Premiere,0,8,0.1403,0,1,108.53,108.62,0,0.1437,27,56.5,0,27,1,2,0,monthly,0,1,Organic,1,0
31113,42,27,APAC,Female,Standard,1,Illustrator,12,11,0.4749,0,0,35.81,36.23,0,0.1877,26,30.6,0,-14,2,1,1,monthly,0,1,Paid,0,1
31114,39,4,LATAM,Female,Premium,6,Illustrator,12,3,0.2945,0,1,135.98,131.73,0,0.1549,34,42.5,1,-20,0,2,0,annual,0,1,Organic,0,0
31115,42,14,EU,Male,Standard,3,Photoshop,2,8,0.5945,1,0,10.24,10.0,0,0.3802,35,70.9,1,-33,1,0,0,annual,0,1,Paid,0,0
31116,18,31,US,Male,Standard,3,Premiere,6,13,0.7748,0,1,16.23,16.77,0,0.2428,38,67.0,-1,17,0,2,0,annual,1,1,Referral,0,0
31117,34,30,LATAM,Female,Basic,5,Premiere,5,12,0.1708,0,0,146.61,166.84,1,0.2727,34,74.0,0,23,0,1,0,annual,1,1,Paid,0,0
31118,42,6,US,Female,Premium,2,Premiere,13,6,0.0548,1,1,52.84,46.21,-1,0.2813,31,66.0,1,11,1,1,0,annual,0,1,Organic,1,0
31119,49,19,EU,Female,Premium,3,Audition,7,13,0.3978,0,0,161.99,138.47,-1,0.0929,30,71.3,0,12,0,2,0,annual,0,1,Paid,0,0
31120,67,26,LATAM,Male,Basic,3,After Effects,2,15,0.0756,0,1,142.81,126.34,0,0.411,33,86.7,0,81,0,3,1,annual,0,1,Organic,0,0
31121,53,3,LATAM,Male,Basic,2,InDesign,60,0,0.255,0,0,192.43,172.42,0,0.2736,27,64.5,1,18,0,1,0,annual,0,1,Paid,2,0
31122,48,32,US,Male,Premium,1,Photoshop,4,14,0.2165,1,1,12.17,12.28,0,0.0771,26,57.3,-1,12,1,7,0,annual,0,0,Paid,0,0
31123,59,9,LATAM,Female,Standard,2,Premiere,9,12,0.4697,0,0,62.05,60.74,0,0.155,29,49.0,-1,2,3,0,0,monthly,0,1,Organic,1,1
31124,37,91,EU,Female,Standard,1,After Effects,5,8,0.279,2,1,163.49,202.81,1,0.3736,19,20.8,1,5,0,0,1,annual,0,0,Organic,1,1
31125,63,11,EU,Female,Premium,5,Photoshop,3,11,0.2082,0,0,67.93,68.25,0,0.2081,34,46.8,-1,36,3,2,0,annual,1,1,Referral,0,0
31126,57,55,APAC,Female,Standard,3,Photoshop,10,9,0.1859,1,0,194.44,196.76,0,0.1449,37,47.8,-1,37,0,1,0,annual,0,1,Organic,0,0
31127,35,31,US,Female,Basic,4,Audition,4,8,0.2329,0,1,40.56,28.0,-1,0.5549,27,45.3,0,60,1,4,0,annual,0,1,Organic,1,0
31128,68,41,APAC,Female,Standard,5,Photoshop,7,12,0.3374,1,1,15.37,13.5,-1,0.1852,27,65.3,-1,0,1,0,0,monthly,0,1,Paid,0,0
31129,48,83,LATAM,Female,Standard,1,Photoshop,1,11,0.4791,0,1,239.95,201.87,-1,0.0612,23,52.6,0,-72,2,2,0,monthly,0,1,Paid,0,0
31130,72,67,APAC,Male,Standard,1,Premiere,6,8,0.6415,1,0,23.53,23.32,0,0.4381,37,75.2,-1,-20,0,3,0,annual,0,0,Organic,0,0
31131,46,4,US,Male,Premium,1,Premiere,25,12,0.2294,1,0,85.42,94.72,1,0.4731,33,74.4,1,44,0,0,0,annual,0,1,Paid,0,0
31132,34,97,US,Female,Basic,3,Photoshop,9,9,0.3746,3,1,98.5,105.81,0,0.5015,30,35.4,-1,44,2,4,0,monthly,0,1,Referral,0,1
31133,31,5,US,Female,Standard,3,Illustrator,6,8,0.2084,1,0,33.89,34.34,0,0.1184,33,62.9,-1,100,0,2,0,monthly,0,1,Paid,0,0
31134,37,13,APAC,Male,Basic,3,After Effects,18,9,0.2458,0,0,234.61,226.2,0,0.385,29,56.7,0,-11,2,1,0,monthly,0,1,Paid,0,0
31135,34,26,APAC,Male,Premium,1,Illustrator,9,16,0.18,1,1,44.16,40.21,-1,0.2473,32,58.3,-1,6,0,3,0,annual,1,1,Social,1,0
31136,59,97,EU,Female,Premium,3,Illustrator,5,12,0.4107,2,1,101.26,105.86,0,0.5302,41,85.7,0,18,0,3,0,annual,1,1,Paid,0,0
31137,41,35,US,Female,Premium,4,InDesign,10,12,0.3773,0,1,62.05,63.91,0,0.0953,22,75.1,-1,45,0,3,0,annual,0,1,Referral,0,0
31138,19,74,APAC,Female,Basic,3,Premiere,11,9,0.252,1,1,277.73,323.14,1,0.1103,32,56.1,1,15,1,4,0,annual,0,0,Organic,2,0
31139,44,102,APAC,Female,Premium,1,Illustrator,12,10,0.2062,0,1,117.62,98.87,0,0.4594,31,43.3,-1,20,1,3,0,annual,1,1,Organic,0,0
31140,43,49,US,Female,Premium,3,After Effects,0,15,0.1452,1,0,44.3,50.04,1,0.4064,41,67.3,1,57,0,1,0,monthly,0,1,Paid,0,0
31141,35,23,EU,Non-binary,Premium,3,InDesign,10,12,0.5259,0,1,130.58,152.02,1,0.191,42,100.0,0,12,0,2,0,monthly,0,0,Organic,1,0
31142,45,17,EU,Male,Standard,1,Photoshop,13,10,0.4808,1,1,128.17,141.48,1,0.3359,29,88.3,0,66,0,3,0,monthly,1,0,Social,1,0
31143,41,11,APAC,Male,Standard,3,After Effects,1,13,0.2244,1,0,318.72,326.33,0,0.1938,27,34.6,-1,16,2,0,0,annual,0,1,Organic,0,0
31144,50,25,LATAM,Male,Standard,4,InDesign,1,15,0.0969,0,0,81.49,76.73,0,0.4714,18,72.0,-1,-28,2,1,0,annual,0,0,Organic,0,0
31145,50,1,US,Female,Basic,2,InDesign,0,11,0.3598,1,1,68.11,66.43,0,0.2144,37,37.1,1,-1,1,1,0,monthly,0,1,Organic,0,0
31146,47,9,LATAM,Female,Basic,2,Photoshop,12,7,0.197,0,0,172.76,165.83,-1,0.3865,32,52.4,0,0,0,2,0,annual,0,1,Paid,0,1
31147,23,15,APAC,Male,Standard,1,Photoshop,0,15,0.546,0,0,59.13,68.99,1,0.2223,25,49.3,1,62,1,4,0,annual,0,1,Paid,0,0
31148,71,69,EU,Male,Premium,4,Premiere,0,16,0.316,0,0,650.38,639.73,0,0.2036,26,50.1,-1,32,1,1,0,annual,0,1,Paid,0,0
31149,20,16,EU,Male,Basic,1,After Effects,13,12,0.2395,0,1,105.09,121.41,1,0.0567,35,61.8,0,71,1,4,0,monthly,0,1,Referral,0,1
31150,40,9,APAC,Male,Standard,4,Photoshop,0,9,0.1222,2,0,116.64,130.29,1,0.2345,30,50.5,0,44,0,1,0,annual,0,1,Paid,0,0
31151,26,54,APAC,Female,Standard,2,InDesign,7,7,0.3779,1,1,142.08,116.88,-1,0.1296,29,23.2,1,-1,1,2,1,monthly,0,1,Paid,0,1
31152,47,103,EU,Female,Standard,2,Premiere,8,20,0.3584,0,0,85.11,98.68,1,0.3262,31,63.7,1,78,0,2,0,monthly,0,1,Referral,1,0
31153,43,53,US,Female,Standard,3,Illustrator,1,13,0.4634,2,0,52.29,53.48,0,0.0821,30,37.3,1,-50,1,2,0,annual,0,1,Referral,0,0
31154,39,4,EU,Male,Standard,5,Photoshop,7,7,0.0315,0,1,69.51,77.07,1,0.4476,31,64.7,0,-37,0,1,0,annual,0,0,Organic,1,0
31155,63,13,US,Male,Premium,3,Photoshop,0,11,0.5405,0,0,457.81,361.81,-1,0.191,34,100.0,0,-20,0,0,0,annual,0,1,Social,0,0
31156,57,33,LATAM,Male,Premium,1,Photoshop,4,13,0.3704,1,0,64.86,62.7,0,0.1322,34,46.3,0,0,0,2,1,annual,0,1,Organic,0,0
31157,37,7,US,Male,Basic,1,Photoshop,3,17,0.1742,0,1,53.92,44.67,-1,0.54,22,51.2,0,-32,0,2,1,monthly,0,1,Organic,0,1
31158,53,36,EU,Male,Standard,1,After Effects,4,13,0.2159,3,0,95.67,78.38,-1,0.1296,27,86.4,0,-15,0,3,0,annual,1,1,Paid,0,0
31159,63,9,LATAM,Non-binary,Basic,2,Illustrator,23,8,0.6396,0,0,174.39,179.33,0,0.1752,32,34.6,1,-60,1,3,0,annual,0,1,Social,0,0
31160,57,28,EU,Female,Standard,3,Illustrator,17,10,0.5188,0,1,242.68,251.97,0,0.1652,24,76.8,-1,64,0,1,0,annual,0,1,Social,0,0
31161,40,44,EU,Male,Basic,5,Illustrator,3,13,0.3106,0,1,13.18,13.45,0,0.1308,19,58.1,0,54,0,2,0,monthly,0,1,Referral,0,0
31162,19,55,EU,Female,Basic,1,InDesign,7,16,0.2064,1,1,204.34,196.68,0,0.176,29,52.9,1,37,1,1,0,monthly,0,1,Paid,1,0
31163,46,58,US,Male,Basic,5,Premiere,2,9,0.1178,0,1,51.79,56.28,1,0.3123,32,66.2,0,56,0,2,0,annual,1,1,Social,0,0
31164,51,53,APAC,Non-binary,Basic,3,Premiere,1,8,0.2501,1,1,90.24,99.12,1,0.2672,25,76.5,0,37,2,2,0,annual,1,1,Organic,0,0
31165,31,5,EU,Female,Premium,3,InDesign,4,6,0.1323,1,0,110.63,109.81,0,0.118,24,86.5,-1,35,1,5,0,annual,0,1,Referral,1,0
31166,42,120,EU,Male,Premium,4,Photoshop,2,12,0.1357,1,1,68.28,67.2,0,0.0875,20,47.2,1,41,0,2,1,annual,0,1,Social,1,0
31167,40,53,EU,Male,Standard,4,Photoshop,14,13,0.3657,0,0,122.38,104.98,-1,0.1814,31,53.5,0,-100,1,1,1,monthly,0,1,Organic,0,1
31168,61,3,EU,Male,Basic,5,After Effects,9,15,0.4093,1,0,26.07,22.22,-1,0.1109,21,72.6,0,33,0,1,0,annual,0,1,Social,0,0
31169,67,43,EU,Female,Premium,4,Premiere,0,14,0.3959,0,0,33.6,37.83,0,0.4198,39,46.5,0,0,0,2,1,monthly,0,1,Social,0,0
31170,58,22,EU,Female,Premium,1,Photoshop,18,8,0.3782,0,1,64.92,74.9,1,0.1425,32,4.9,1,-63,2,0,1,annual,0,1,Social,0,1
31171,40,20,EU,Female,Standard,1,Illustrator,1,19,0.4922,0,0,231.85,231.3,0,0.4379,28,100.0,1,-33,0,2,0,monthly,0,1,Organic,1,0
31172,58,40,APAC,Female,Premium,4,Illustrator,1,17,0.066,0,1,225.62,237.93,0,0.2508,28,65.7,0,4,0,2,0,annual,1,0,Social,0,0
31173,51,6,APAC,Female,Standard,6,Premiere,0,11,0.1338,1,1,52.57,51.66,0,0.2048,29,87.2,0,55,1,0,0,annual,0,0,Organic,1,0
31174,40,120,EU,Male,Basic,3,Illustrator,2,11,0.5036,2,0,48.68,40.65,-1,0.147,28,80.9,0,30,0,2,0,monthly,0,0,Paid,0,0
31175,71,28,LATAM,Male,Standard,2,Premiere,1,15,0.5158,1,0,110.45,97.94,-1,0.2471,37,64.9,0,48,2,5,0,annual,0,1,Referral,1,0
31176,31,32,EU,Male,Standard,1,Photoshop,0,15,0.2457,2,1,232.0,201.17,-1,0.4379,20,78.4,0,44,0,2,0,annual,0,0,Paid,0,0
31177,50,19,US,Female,Standard,7,Illustrator,4,14,0.4018,1,1,499.35,409.43,-1,0.3675,31,41.7,-1,64,0,1,0,monthly,0,1,Organic,0,0
31178,53,33,US,Female,Standard,2,Photoshop,24,8,0.5796,0,0,12.01,13.06,0,0.3091,25,35.0,0,26,1,2,0,annual,0,1,Organic,0,0
31179,37,39,US,Male,Premium,1,Illustrator,20,6,0.5072,1,0,15.38,14.68,0,0.1705,30,56.6,1,58,1,4,0,annual,0,0,Organic,0,0
31180,49,15,EU,Female,Standard,1,Photoshop,9,12,0.3125,0,0,15.23,18.27,1,0.5574,28,39.6,0,28,0,0,0,annual,0,1,Organic,0,1
31181,55,22,EU,Female,Basic,4,Illustrator,0,8,0.2479,2,0,90.25,77.52,-1,0.2348,25,87.6,0,0,1,1,0,annual,1,1,Social,0,0
31182,45,10,US,Female,Standard,9,Photoshop,11,15,0.2788,0,0,18.65,20.95,1,0.6896,26,20.1,0,-93,3,2,1,monthly,0,1,Paid,0,1
31183,48,53,EU,Male,Premium,2,Premiere,0,15,0.1781,0,1,40.96,48.57,1,0.1657,21,44.1,1,42,0,4,1,annual,0,0,Organic,1,0
31184,43,48,US,Female,Standard,2,Illustrator,7,10,0.1664,1,1,250.34,246.76,0,0.1545,26,37.8,1,37,0,0,0,annual,1,1,Organic,1,0
31185,53,59,EU,Male,Standard,1,After Effects,15,8,0.4301,0,1,403.45,408.57,0,0.6641,42,53.9,0,16,0,1,0,annual,1,1,Social,1,0
31186,38,43,US,Male,Standard,2,Photoshop,3,14,0.2118,0,0,147.1,144.95,0,0.0755,34,44.0,-1,-35,0,2,1,annual,0,1,Social,1,0
31187,37,1,EU,Female,Standard,2,Photoshop,0,11,0.1671,1,0,241.39,198.92,-1,0.191,26,23.2,-1,17,1,3,1,monthly,0,1,Organic,0,1
31188,42,7,APAC,Female,Standard,6,Illustrator,17,5,0.2848,1,1,35.72,30.48,-1,0.0843,35,53.7,-1,8,0,1,1,monthly,0,1,Referral,0,0
31189,58,17,US,Female,Standard,1,InDesign,5,9,0.357,1,1,161.53,151.84,0,0.2742,33,52.1,0,5,0,2,0,monthly,1,1,Social,0,0
31190,18,9,LATAM,Male,Standard,1,Illustrator,13,7,0.2781,0,1,14.91,14.07,0,0.1649,27,86.2,-1,-85,0,2,0,annual,0,1,Social,1,0
31191,29,27,EU,Female,Standard,2,InDesign,0,16,0.1294,2,1,23.71,26.8,1,0.1017,22,34.5,0,59,0,2,1,monthly,0,1,Organic,2,1
31192,73,82,US,Female,Basic,1,After Effects,3,12,0.1728,0,0,467.84,442.29,0,0.2937,30,28.0,-1,19,1,4,1,monthly,0,1,Paid,0,1
31193,45,48,EU,Female,Standard,3,Photoshop,0,8,0.257,0,0,67.77,79.15,1,0.1348,31,49.7,0,-31,0,3,1,annual,1,0,Social,1,1
31194,36,11,APAC,Non-binary,Standard,6,Premiere,10,7,0.2779,0,1,143.47,125.92,0,0.3242,34,56.1,0,70,0,2,0,annual,0,1,Organic,0,0
31195,53,18,EU,Male,Basic,1,Premiere,2,11,0.2992,2,1,111.23,112.66,0,0.0595,31,95.3,-1,48,0,0,0,monthly,0,1,Paid,1,0
31196,31,1,APAC,Female,Standard,1,Premiere,15,3,0.0943,0,1,54.59,54.04,0,0.0665,34,62.2,0,40,0,4,0,annual,0,1,Social,2,1
31197,18,1,APAC,Female,Standard,2,Photoshop,1,10,0.6651,0,0,60.62,52.79,-1,0.2923,32,100.0,0,-17,0,2,0,annual,0,0,Referral,1,0
31198,46,19,US,Male,Basic,2,Premiere,0,10,0.4769,1,0,25.74,20.23,-1,0.5191,36,67.5,-1,56,0,1,0,annual,0,1,Social,0,0
31199,31,46,APAC,Male,Premium,2,Photoshop,9,11,0.1429,2,0,37.94,38.57,0,0.3676,31,54.9,1,39,1,4,0,annual,0,0,Organic,0,0
31200,43,70,US,Male,Standard,2,Illustrator,21,8,0.3567,0,0,251.68,203.98,-1,0.4582,28,56.4,-1,-47,2,4,0,annual,0,1,Referral,0,1
31201,46,20,US,Female,Basic,4,Premiere,4,11,0.3186,1,0,137.28,138.43,0,0.3433,37,51.7,-1,16,0,2,1,monthly,0,0,Paid,1,0
31202,43,7,LATAM,Female,Basic,4,InDesign,6,6,0.3878,0,1,788.33,748.76,0,0.1455,35,50.3,-1,65,1,0,0,monthly,0,0,Organic,1,0
31203,18,10,US,Male,Standard,1,Premiere,5,16,0.24,1,1,63.4,63.29,0,0.1017,35,37.1,1,7,1,1,0,monthly,0,0,Referral,1,1
31204,42,21,US,Female,Standard,6,InDesign,5,10,0.2682,0,0,21.06,24.5,1,0.051,36,54.0,1,44,1,0,0,annual,1,1,Organic,0,0
31205,48,37,EU,Female,Premium,1,Illustrator,3,9,0.2029,2,0,30.51,34.75,1,0.1435,34,24.8,1,-15,0,4,1,monthly,0,1,Social,0,0
31206,22,28,LATAM,Male,Premium,6,After Effects,3,17,0.2921,1,1,246.0,224.42,0,0.2984,25,74.5,0,20,0,4,0,annual,0,1,Organic,0,0
31207,20,66,EU,Female,Basic,4,Premiere,17,11,0.5005,0,1,496.37,482.31,0,0.2405,27,67.9,1,-29,1,0,1,annual,0,1,Referral,1,0
31208,27,1,US,Male,Basic,1,Illustrator,1,9,0.1422,0,1,190.3,216.76,1,0.1566,38,46.0,0,36,1,1,1,annual,0,1,Referral,1,1
31209,52,120,EU,Female,Premium,1,InDesign,4,7,0.235,1,0,166.81,177.32,0,0.3064,20,0.0,0,-60,1,2,0,monthly,0,1,Organic,1,0
31210,18,95,LATAM,Male,Premium,2,Photoshop,2,18,0.2367,0,0,58.95,68.69,1,0.1038,19,79.9,0,82,0,0,0,monthly,1,0,Organic,0,0
31211,53,5,US,Female,Premium,1,Photoshop,25,4,0.4479,2,1,149.08,190.17,1,0.4918,28,71.4,1,43,0,2,0,annual,1,1,Paid,1,0
31212,47,1,LATAM,Female,Standard,2,InDesign,17,7,0.3701,2,1,273.35,259.36,-1,0.3923,28,46.2,-1,31,1,3,0,annual,0,1,Social,1,0
31213,38,34,US,Male,Standard,5,Photoshop,1,13,0.2801,1,0,82.95,96.48,1,0.3205,24,44.1,-1,14,0,1,1,annual,1,1,Organic,0,0
31214,21,46,US,Male,Standard,2,Photoshop,4,10,0.3343,1,1,58.23,46.01,-1,0.3488,24,31.4,-1,35,0,3,0,annual,0,1,Organic,0,1
31215,30,23,US,Male,Standard,6,Illustrator,17,8,0.4643,2,1,77.64,90.54,1,0.4181,36,64.4,1,10,2,2,0,monthly,0,1,Paid,0,0
31216,52,11,US,Female,Premium,1,Photoshop,5,10,0.1961,2,0,52.17,57.16,1,0.1992,32,68.3,1,68,0,0,0,annual,1,1,Paid,2,0
31217,59,36,LATAM,Male,Standard,2,Audition,4,5,0.2065,1,0,111.66,109.76,0,0.154,31,44.1,0,8,0,2,0,annual,0,1,Social,0,1
31218,27,36,APAC,Male,Basic,2,After Effects,1,11,0.1343,0,1,245.11,220.98,0,0.3509,39,54.8,1,35,1,1,0,monthly,0,1,Social,0,0
31219,57,5,US,Male,Basic,1,Illustrator,3,19,0.399,0,1,29.16,28.72,0,0.1304,30,77.6,0,84,1,4,0,monthly,0,1,Social,0,0
31220,51,57,US,Male,Standard,1,Photoshop,0,7,0.4695,1,0,324.29,323.96,0,0.1675,38,60.0,0,80,0,1,0,annual,0,1,Referral,1,0
31221,41,49,EU,Male,Premium,3,Premiere,3,9,0.1101,1,0,109.86,91.37,-1,0.1781,24,62.7,-1,10,0,1,0,monthly,1,0,Paid,2,0
31222,31,3,US,Male,Standard,1,Audition,1,9,0.3758,2,1,364.1,350.45,0,0.1011,27,29.9,0,-23,2,3,0,annual,1,1,Paid,1,0
31223,33,22,EU,Male,Standard,3,Illustrator,1,9,0.0817,0,0,27.29,36.95,1,0.4534,29,94.9,1,-34,0,2,0,annual,0,1,Paid,0,0
31224,67,17,APAC,Non-binary,Basic,2,InDesign,13,13,0.3777,1,1,116.56,139.01,1,0.1625,29,62.4,1,100,0,0,0,monthly,0,1,Referral,0,0
31225,44,22,EU,Female,Standard,1,Premiere,5,7,0.2443,0,1,51.16,57.51,1,0.2987,36,71.8,1,-17,0,6,0,annual,0,1,Organic,1,0
31226,60,22,US,Female,Basic,3,InDesign,0,14,0.4152,0,1,113.17,143.16,1,0.2974,30,76.5,1,78,0,4,0,annual,0,1,Referral,0,0
31227,45,26,US,Female,Premium,3,InDesign,18,12,0.4117,0,1,40.72,38.5,0,0.2387,25,53.3,-1,27,0,1,0,annual,0,1,Organic,0,0
